@relation review

@attribute word numeric
@attribute label3 numeric
@attribute rating numeric

@data
72, 0, 0.3
5, 0, 0.3
12, 0, 0.3
277, 0, 0.3
2, 0, 0.3
202, 0, 0.3
37, 0, 0.3
1674, 0, 0.3
0, 0, 0.3
249, 0, 0.3
3, 0, 0.3
313, 0, 0.3
62, 0, 0.3
7, 0, 0.3
41, 0, 0.3
2824, 0, 0.3
3, 0, 0.3
0, 0, 0.3
1909, 0, 0.3
3594, 0, 0.3
9, 0, 0.3
12, 0, 0.3
10585, 0, 0.3
102, 0, 0.3
8, 0, 0.3
61, 0, 0.3
416, 0, 0.3
3, 0, 0.3
0, 0, 0.3
827, 0, 0.3
4521, 0, 0.3
10, 0, 0.3
216, 0, 0.3
31, 0, 0.3
12, 0, 0.3
1086, 0, 0.3
897, 0, 0.3
2733, 0, 0.3
218, 0, 0.3
43, 0, 0.3
472, 0, 0.3
14334, 0, 0.3
3079, 0, 0.3
34, 0, 0.3
74, 0, 0.3
9817, 0, 0.3
4, 0, 0.3
42, 0, 0.3
1272, 0, 0.3
34, 0, 0.3
17314, 0, 0.3
7, 0, 0.3
12229, 0, 0.3
2236, 0, 0.3
321, 0, 0.3
51, 0, 0.3
174, 0, 0.3
3, 0, 0.3
3103, 0, 0.3
2, 0, 0.3
1609, 0, 0.3
112, 0, 0.3
9, 0, 0.3
765, 0, 0.3
552, 0, 0.3
599, 0, 0.3
3, 0, 0.3
5874, 0, 0.3
274, 0, 0.3
2167, 0, 0.3
10, 0, 0.3
0, 0, 0.3
5224, 0, 0.3
7, 0, 0.3
2793, 0, 0.3
7347, 0, 0.3
84, 0, 0.3
6, 0, 0.3
5571, 0, 0.3
7, 0, 0.3
3863, 0, 0.3
1, 0, 0.3
7, 0, 0.3
3788, 0, 0.3
188, 0, 0.3
14, 0, 0.3
2422, 0, 0.3
135, 0, 0.3
156, 0, 0.3
11, 0, 0.3
12977, 0, 0.3
1, 0, 0.3
6151, 0, 0.3
237, 0, 0.3
88, 0, 0.3
45, 0, 0.3
3, 0, 0.3
131, 0, 0.3
54, 0, 0.3
1548, 0, 0.3
254, 0, 0.3
216, 0, 0.3
2277, 0, 0.3
11, 0, 0.3
67, 0, 0.3
245, 0, 0.3
8847, 0, 0.3
3, 0, 0.3
0, 0, 0.3
98, 0, 0.3
853, 0, 0.3
188, 0, 0.3
232, 0, 0.3
42, 0, 0.3
9, 0, 0.3
5250, 0, 0.3
84, 0, 0.3
2121, 0, 0.3
655, 0, 0.3
11457, 0, 0.3
14, 0, 0.3
107, 0, 0.3
5, 0, 0.3
9, 0, 0.3
554, 0, 0.3
9941, 0, 0.3
6, 0, 0.3
4, 0, 0.3
10, 0, 0.3
170, 0, 0.3
10, 0, 0.3
103, 0, 0.3
935, 0, 0.3
3, 0, 0.3
52, 0, 0.3
286, 0, 0.3
88, 0, 0.3
14, 0, 0.3
51, 0, 0.3
28, 0, 0.3
15620, 0, 0.3
5, 0, 0.3
11, 0, 0.3
16, 0, 0.3
6953, 0, 0.3
2836, 0, 0.3
1147, 0, 0.3
128, 0, 0.3
71, 0, 0.3
1675, 0, 0.3
3, 0, 0.3
168, 0, 0.3
52, 0, 0.3
4405, 0, 0.3
25, 0, 0.3
5386, 0, 0.3
640, 0, 0.3
2057, 0, 0.3
42, 0, 0.3
9, 0, 0.3
26, 0, 0.3
3905, 0, 0.3
5, 0, 0.3
4, 0, 0.3
191, 0, 0.3
2, 0, 0.3
563, 0, 0.3
8, 0, 0.3
32, 0, 0.3
0, 0, 0.3
249, 0, 0.3
0, 0, 0.3
899, 0, 0.3
274, 0, 0.3
5018, 0, 0.3
13, 0, 0.3
22, 0, 0.3
374, 0, 0.3
2022, 0, 0.3
2109, 0, 0.3
6010, 0, 0.3
615, 0, 0.3
2, 0, 0.3
73, 0, 0.3
44, 0, 0.3
46, 0, 0.3
1419, 0, 0.3
15993, 0, 0.3
352, 0, 0.3
8174, 0, 0.3
499, 0, 0.3
2727, 0, 0.3
2, 0, 0.3
0, 0, 0.3
5122, 0, 0.3
3, 0, 0.3
0, 0, 0.3
9010, 0, 0.3
30, 0, 0.3
101, 0, 0.3
107, 0, 0.3
0, 0, 0.3
19570, 0, 0.3
170, 0, 0.3
159, 0, 0.3
19, 0, 0.3
343, 0, 0.3
240, 0, 0.3
19764, 0, 0.3
9, 0, 0.3
4, 0, 0.3
1174, 0, 0.3
19636, 0, 0.3
6, 0, 0.3
328, 0, 0.3
7, 0, 0.3
0, 0, 0.3
1453, 0, 0.3
39, 0, 0.3
0, 0, 0.3
8448, 0, 0.3
2189, 0, 0.3
13712, 0, 0.3
1, 0, 0.3
655, 0, 0.3
5326, 0, 0.3
5, 0, 0.3
96, 0, 0.3
33, 0, 0.3
42, 0, 0.3
244, 0, 0.3
43, 0, 0.3
6, 0, 0.3
1, 0, 0.3
8, 0, 0.3
4, 0, 0.3
18, 0, 0.3
1178, 0, 0.3
177, 0, 0.3
5, 0, 0.3
12, 0, 0.3
1553, 0, 0.3
244, 0, 0.3
23, 0, 0.3
16863, 0, 0.3
1648, 0, 0.3
621, 0, 0.3
4, 0, 0.3
18, 0, 0.3
200, 0, 0.3
3, 0, 0.3
50, 0, 0.3
34, 0, 0.3
769, 0, 0.3
14, 0, 0.3
7, 0, 0.3
9, 0, 0.3
6, 0, 0.3
5, 0, 0.3
96, 0, 0.3
2, 0, 0.3
15, 0, 0.3
0, 0, 0.3
522, 0, 0.3
3, 0, 0.3
313, 0, 0.3
10, 0, 0.3
35, 0, 0.3
1061, 0, 0.3
1357, 0, 0.3
58, 0, 0.3
15, 0, 0.3
1567, 0, 0.3
230, 0, 0.3
19, 0, 0.3
170, 0, 0.3
2260, 0, 0.3
1, 0, 0.3
19, 0, 0.3
246, 0, 0.3
9646, 0, 0.3
72, 0, 0.3
7, 0, 0.3
1141, 0, 0.3
84, 0, 0.3
32, 0, 0.3
835, 0, 0.3
2222, 0, 0.3
14, 0, 0.3
0, 0, 0.3
215, 0, 0.3
22, 0, 0.3
39, 0, 0.3
319, 0, 0.3
21, 0, 0.3
5, 0, 0.3
8, 0, 0.3
84, 0, 0.3
666, 0, 0.3
2, 0, 0.3
799, 0, 0.3
73, 0, 0.3
109, 0, 0.3
41, 0, 0.3
662, 0, 0.3
13, 0, 0.3
705, 0, 0.3
405, 0, 0.3
39, 0, 0.3
499, 0, 0.3
0, 0, 0.3
4805, 0, 0.3
1407, 0, 0.3
27, 0, 0.3
17, 0, 0.3
12, 0, 0.3
307, 0, 0.3
9, 0, 0.3
4, 0, 0.3
997, 0, 0.3
168, 0, 0.3
1211, 0, 0.3
87, 0, 0.3
5, 0, 0.3
4, 0, 0.3
1672, 0, 0.3
1, 0, 0.3
4, 0, 0.3
922, 0, 0.3
1828, 0, 0.3
7848, 0, 0.3
5336, 0, 0.3
654, 0, 0.3
12434, 0, 0.3
13009, 0, 0.3
2568, 0, 0.3
59, 0, 0.3
623, 0, 0.3
511, 0, 0.3
572, 0, 0.3
810, 0, 0.3
960, 0, 0.3
21, 0, 0.3
1794, 0, 0.3
1241, 0, 0.3
638, 0, 0.3
170, 0, 0.3
84, 0, 0.3
318, 0, 0.3
120, 0, 0.3
55, 0, 0.3
1458, 0, 0.3
2, 0, 0.3
202, 0, 0.3
213, 0, 0.3
3, 0, 0.3
3846, 0, 0.3
140, 0, 0.3
0, 0, 0.3
2084, 0, 0.3
3, 0, 0.3
1318, 0, 0.3
26, 0, 0.3
275, 0, 0.3
48, 0, 0.3
1699, 0, 0.3
4566, 0, 0.3
7, 0, 0.3
9, 0, 0.3
6, 0, 0.3
39, 0, 0.3
4566, 0, 0.3
3847, 0, 0.3
14666, 0, 0.3
9211, 0, 0.3
262, 0, 0.3
0, 0, 0.3
243, 0, 0.3
148, 0, 0.3
3, 0, 0.3
0, 0, 0.3
5031, 0, 0.3
2301, 0, 0.3
9, 0, 0.3
83, 0, 0.3
667, 0, 0.3
45, 0, 0.3
2, 0, 0.3
15, 0, 0.3
1435, 0, 0.3
148, 0, 0.3
11, 0, 0.3
10997, 0, 0.3
31, 0, 0.3
110, 0, 0.3
96, 0, 0.3
42, 0, 0.3
122, 0, 0.3
351, 0, 0.3
9096, 0, 0.3
3048, 0, 0.3
2199, 0, 0.3
1440, 0, 0.3
1, 0, 0.3
0, 0, 0.3
18379, 0, 0.3
1266, 0, 0.3
15195, 0, 0.3
1699, 0, 0.3
1367, 0, 0.3
247, 0, 0.3
1078, 0, 0.3
7, 0, 0.3
1, 0, 0.3
11409, 0, 0.3
494, 0, 0.3
59, 0, 0.3
962, 0, 0.3
487, 0, 0.3
1, 0, 0.3
1930, 0, 0.3
187, 0, 0.3
9, 0, 0.3
130, 0, 0.3
2, 0, 0.3
15, 0, 0.3
485, 0, 0.3
495, 0, 0.3
1, 0, 0.3
4799, 0, 0.3
179, 0, 0.3
5, 0, 0.3
12, 0, 0.3
39, 0, 0.3
1071, 0, 0.3
8, 0, 0.3
9096, 0, 0.3
69, 0, 0.3
2, 0, 0.3
15, 0, 0.3
309, 0, 0.3
59, 0, 0.3
6788, 0, 0.3
69, 0, 0.3
2892, 0, 0.3
19, 0, 0.3
3208, 0, 0.3
1, 0, 0.3
548, 0, 0.3
28, 0, 0.3
557, 0, 0.3
28, 0, 0.3
1059, 0, 0.3
21, 0, 0.3
5, 0, 0.3
8, 0, 0.3
4, 0, 0.3
35, 0, 0.3
78, 0, 0.3
12, 0, 0.3
75, 0, 0.3
1525, 0, 0.3
18549, 0, 0.3
10, 0, 0.3
0, 0, 0.3
6, 0, 0.3
403, 0, 0.3
59, 0, 0.3
2, 0, 0.3
15, 0, 0.3
1396, 0, 0.3
10, 0, 0.3
0, 0, 0.3
98, 0, 0.3
852, 0, 0.3
3020, 0, 0.3
195, 0, 0.3
34, 0, 0.3
0, 0, 0.3
144, 0, 0.3
3, 0, 0.3
2170, 0, 0.3
44, 0, 0.3
132, 0, 0.3
5, 0, 0.3
105, 0, 0.3
51, 0, 0.3
144, 0, 0.3
21, 0, 0.3
246, 0, 0.3
2, 0, 0.3
141, 0, 0.3
0, 0, 0.3
26, 0, 0.3
30, 0, 0.3
1005, 0, 0.3
7, 0, 0.3
107, 0, 0.3
13, 0, 0.3
177, 0, 0.3
117, 0, 0.3
204, 0, 0.3
50, 0, 0.3
120, 0, 0.3
137, 0, 0.3
57, 0, 0.3
213, 0, 0.3
3, 0, 0.3
2857, 0, 0.3
1, 0, 0.3
221, 0, 0.3
267, 0, 0.3
7, 0, 0.3
13, 0, 0.3
0, 0, 0.3
81, 0, 0.3
44, 0, 0.3
41, 0, 0.3
7206, 0, 0.3
1086, 0, 0.3
482, 0, 0.3
356, 0, 0.3
11, 0, 0.3
0, 0, 0.3
6780, 0, 0.3
1358, 0, 0.3
1, 0, 0.3
452, 0, 0.3
18, 0, 0.3
2, 0, 0.3
9498, 0, 0.3
53, 0, 0.3
50, 0, 0.3
34, 0, 0.3
0, 0, 0.3
632, 0, 0.3
120, 0, 0.3
788, 0, 0.3
9, 0, 0.3
6, 0, 0.3
68, 0, 0.3
28, 0, 0.3
211, 0, 0.3
8570, 0, 0.3
1047, 0, 0.3
1180, 0, 0.3
727, 0, 0.3
354, 0, 0.3
97, 0, 0.3
1, 0, 0.3
8158, 0, 0.3
178, 0, 0.3
35, 0, 0.3
5, 0, 0.3
12, 0, 0.3
145, 0, 0.3
2, 0, 0.3
164, 0, 0.3
67, 0, 0.3
1444, 0, 0.3
9165, 0, 0.3
104, 0, 0.3
197, 0, 0.3
1030, 0, 0.3
960, 0, 0.3
6, 0, 0.3
21, 0, 0.3
3777, 0, 0.3
1668, 0, 0.3
275, 0, 0.3
18, 0, 0.3
50, 0, 0.3
33, 0, 0.3
2, 0, 0.3
9, 0, 0.3
533, 0, 0.3
1022, 0, 0.3
6, 0, 0.3
43, 0, 0.3
27, 0, 0.3
4632, 0, 0.3
0, 0, 0.3
639, 0, 0.3
10, 0, 0.3
5, 0, 0.3
1595, 0, 0.3
24, 0, 0.3
1023, 0, 0.3
2, 0, 0.3
261, 0, 0.3
16, 0, 0.3
20, 0, 0.3
3, 0, 0.3
14028, 0, 0.3
14101, 0, 0.3
6664, 0, 0.3
5, 0, 0.3
1157, 0, 0.3
56, 0, 0.3
0, 0, 0.3
3296, 0, 0.3
3, 0, 0.3
49, 0, 0.3
993, 0, 0.3
1666, 0, 0.3
6, 0, 0.3
819, 0, 0.3
1448, 0, 0.3
590, 0, 0.3
7, 0, 0.3
297, 0, 0.3
1807, 0, 0.3
10, 0, 0.3
5, 0, 0.3
2009, 0, 0.3
16, 0, 0.3
81, 0, 0.3
1, 0, 0.3
4640, 0, 0.3
525, 0, 0.3
17621, 0, 0.3
0, 0, 0.3
861, 0, 0.3
1947, 0, 0.3
14, 0, 0.3
0, 0, 0.3
20, 0, 0.3
4, 0, 0.3
39, 0, 0.3
454, 0, 0.3
13, 0, 0.3
229, 0, 0.3
1, 0, 0.3
16, 0, 0.3
1165, 0, 0.3
751, 0, 0.3
265, 0, 0.3
42, 0, 0.3
1468, 0, 0.3
8, 0, 0.3
84, 0, 0.3
223, 0, 0.3
2, 0, 0.3
940, 0, 0.3
9, 0, 0.3
6, 0, 0.3
1, 0, 0.3
2, 0, 0.3
696, 0, 0.3
27, 0, 0.3
0, 0, 0.3
1422, 0, 0.3
7, 0, 0.3
0, 0, 0.3
20, 0, 0.3
4, 0, 0.3
521, 0, 0.3
2, 0, 0.3
615, 0, 0.3
0, 0, 0.3
6, 0, 0.3
294, 0, 0.3
126, 0, 0.3
10, 0, 0.3
533, 0, 0.3
1236, 0, 0.3
599, 0, 0.3
10, 0, 0.3
214, 0, 0.3
210, 0, 0.3
265, 0, 0.3
42, 0, 0.3
7155, 0, 0.3
1248, 0, 0.3
253, 0, 0.3
0, 0, 0.3
20, 0, 0.3
2680, 0, 0.3
0, 0, 0.3
6, 0, 0.3
4, 0, 0.3
814, 0, 0.3
13, 0, 0.3
4226, 0, 0.3
188, 0, 0.3
1, 0, 0.3
25, 0, 0.3
16987, 0, 0.3
3, 0, 0.3
1857, 0, 0.3
10, 0, 0.3
5, 0, 0.3
331, 0, 0.3
13, 0, 0.3
198, 0, 0.3
33, 0, 0.3
2, 0, 0.3
261, 0, 0.3
160, 0, 0.3
0, 0, 0.3
1023, 0, 0.3
1, 0, 0.3
0, 0, 0.3
440, 0, 0.3
316, 0, 0.3
5, 0, 0.3
461, 0, 0.3
240, 0, 0.3
2, 0, 0.3
1777, 0, 0.3
5, 0, 0.3
56, 0, 0.3
0, 0, 0.3
868, 0, 0.3
5, 0, 0.3
68, 0, 0.3
57, 0, 0.3
15, 0, 0.3
3121, 0, 0.3
11, 0, 0.3
37, 0, 0.3
569, 0, 0.3
0, 0, 0.3
6, 0, 0.3
265, 0, 0.3
10, 0, 0.3
35, 0, 0.3
84, 0, 0.3
14268, 0, 0.3
3, 0, 0.3
106, 0, 0.3
6710, 0, 0.3
293, 0, 0.3
248, 0, 0.3
2, 0, 0.3
6394, 0, 0.3
6664, 0, 0.3
0, 0, 0.3
6, 0, 0.3
4, 0, 0.3
454, 0, 0.3
13, 0, 0.3
229, 0, 0.3
1748, 0, 0.3
188, 0, 0.3
1, 0, 0.3
96, 0, 0.3
1763, 0, 0.3
3, 0, 0.3
122, 0, 0.3
764, 0, 0.3
5, 0, 0.3
1595, 0, 0.3
24, 0, 0.3
593, 0, 0.3
7, 0, 0.3
0, 0, 0.3
166, 0, 0.3
2, 0, 0.3
345, 0, 0.3
30, 0, 0.3
2547, 0, 0.3
56, 0, 0.3
0, 0, 0.3
1693, 0, 0.3
1, 0, 0.3
1883, 0, 0.3
116, 0, 0.3
2, 0, 0.3
345, 0, 0.3
30, 0, 0.3
9728, 0, 0.3
34, 0, 0.3
0, 0, 0.3
2670, 0, 0.3
3, 0, 0.3
49, 0, 0.3
7, 0, 0.3
1536, 0, 0.3
0, 0, 0.3
159, 0, 0.3
12, 0, 0.3
597, 0, 0.3
0, 0, 0.3
20, 0, 0.3
12, 0, 0.3
853, 0, 0.3
1, 0, 0.3
0, 0, 0.3
455, 0, 0.3
12, 0, 0.3
16543, 0, 0.3
25, 0, 0.3
645, 0, 0.3
9619, 0, 0.3
694, 0, 0.3
8601, 0, 0.3
8, 0, 0.3
32, 0, 0.3
0, 0, 0.3
9120, 0, 0.3
1447, 0, 0.3
22, 0, 0.3
520, 0, 0.3
1, 0, 0.3
0, 0, 0.3
513, 0, 0.3
100, 0, 0.3
226, 0, 0.3
7, 0, 0.3
8538, 0, 0.3
9, 0, 0.3
26, 0, 0.3
262, 0, 0.3
10, 0, 0.3
5911, 0, 0.3
180, 0, 0.3
21, 0, 0.3
0, 0, 0.3
11917, 0, 0.3
1433, 0, 0.3
197, 0, 0.3
470, 0, 0.3
17837, 0, 0.3
1, 0, 0.3
37, 0, 0.3
0, 0, 0.3
3454, 0, 0.3
232, 0, 0.3
56, 0, 0.3
73, 0, 0.3
139, 0, 0.3
73, 0, 0.3
7100, 0, 0.3
2, 0, 0.3
5853, 0, 0.3
1219, 0, 0.3
192, 0, 0.3
21, 0, 0.3
0, 0, 0.3
20, 0, 0.3
4, 0, 0.3
426, 0, 0.3
1, 0, 0.3
5, 0, 0.3
331, 0, 0.3
10, 0, 0.3
2096, 0, 0.3
10, 0, 0.3
5, 0, 0.3
1169, 0, 0.3
5, 0, 0.3
262, 0, 0.3
42, 0, 0.3
25, 0, 0.3
375, 0, 0.3
7785, 0, 0.3
599, 0, 0.3
478, 0, 0.3
3, 0, 0.3
175, 0, 0.3
1576, 0, 0.3
8, 0, 0.3
36, 0, 0.3
172, 0, 0.3
6216, 0, 0.3
11, 0, 0.3
1064, 0, 0.3
5, 0, 0.3
12, 0, 0.3
5433, 0, 0.3
10, 0, 0.3
270, 0, 0.3
10, 0, 0.3
159, 0, 0.3
1, 0, 0.3
0, 0, 0.3
20, 0, 0.3
326, 0, 0.3
69, 0, 0.3
0, 0, 0.3
6554, 0, 0.3
3, 0, 0.3
11451, 0, 0.3
871, 0, 0.3
2637, 0, 0.3
32, 0, 0.3
140, 0, 0.3
16, 0, 0.3
10069, 0, 0.3
9, 0, 0.3
4, 0, 0.3
18, 0, 0.3
26, 0, 0.3
3, 0, 0.3
0, 0, 0.3
2230, 0, 0.3
124, 0, 0.3
1817, 0, 0.3
5, 0, 0.3
96, 0, 0.3
53, 0, 0.3
2658, 0, 0.3
7, 0, 0.3
176, 0, 0.3
2, 0, 0.3
2581, 0, 0.3
136, 0, 0.3
3, 0, 0.3
37, 0, 0.3
264, 0, 0.3
1, 0, 0.3
107, 0, 0.3
156, 0, 0.3
248, 0, 0.3
42, 0, 0.3
850, 0, 0.3
1, 0, 0.3
3154, 0, 0.3
5, 0, 0.3
12, 0, 0.3
32, 0, 0.3
7674, 0, 0.3
31, 0, 0.3
1972, 0, 0.3
10, 0, 0.3
0, 0, 0.3
81, 0, 0.3
68, 0, 0.3
110, 0, 0.3
15, 0, 0.3
146, 0, 0.3
10, 0, 0.3
122, 0, 0.3
119, 0, 0.3
1, 0, 0.3
0, 0, 0.3
165, 0, 0.3
12, 0, 0.3
495, 0, 0.3
1, 0, 0.3
539, 0, 0.3
34, 0, 0.3
26, 0, 0.3
144, 0, 0.3
7, 0, 0.3
0, 0, 0.3
6, 0, 0.3
108, 0, 0.3
4, 0, 0.3
1185, 0, 0.3
0, 0, 0.3
1425, 0, 0.3
3, 0, 0.3
2325, 0, 0.3
4480, 0, 0.3
520, 0, 0.3
44, 0, 0.3
8288, 0, 0.3
263, 0, 0.3
1, 0, 0.3
263, 0, 0.3
115, 0, 0.3
10351, 0, 0.3
2299, 0, 0.3
520, 0, 0.3
82, 0, 0.3
28, 0, 0.3
1917, 0, 0.3
8288, 0, 0.3
14, 0, 0.3
4480, 0, 0.3
520, 0, 0.3
1261, 0, 0.3
22, 0, 0.3
226, 0, 0.3
436, 0, 0.3
15615, 0, 0.3
1, 0, 0.3
7, 0, 0.3
131, 0, 0.3
717, 0, 0.3
62, 0, 0.3
0, 0, 0.3
70, 0, 0.3
1253, 0, 0.3
149, 0, 0.3
21, 0, 0.3
9, 0, 0.3
6, 0, 0.3
0, 0, 0.3
6, 0, 0.3
4, 0, 0.3
328, 0, 0.3
7, 0, 0.3
18550, 0, 0.3
118, 0, 0.3
64, 0, 0.3
22, 0, 0.3
309, 0, 0.3
40, 0, 0.3
4, 0, 0.3
1610, 0, 0.3
7753, 0, 0.3
279, 0, 0.3
1, 0, 0.3
76, 0, 0.3
3, 0, 0.3
8, 0, 0.3
249, 0, 0.3
5298, 0, 0.3
1200, 0, 0.3
29, 0, 0.3
8637, 0, 0.3
33, 0, 0.3
43, 0, 0.3
38, 0, 0.3
79, 0, 0.3
7, 0, 0.3
63, 0, 0.3
173, 0, 0.3
0, 0, 0.3
2979, 0, 0.3
144, 0, 0.3
61, 0, 0.3
4, 0, 0.3
27, 0, 0.3
1442, 0, 0.3
264, 0, 0.3
4, 0, 0.3
13737, 0, 0.3
46, 0, 0.3
117, 0, 0.3
164, 0, 0.3
9, 0, 0.3
20, 0, 0.3
1993, 0, 0.3
47, 0, 0.3
0, 0, 0.3
1944, 0, 0.3
3141, 0, 0.3
3, 0, 0.3
0, 0, 0.3
65, 0, 0.3
15634, 0, 0.3
3897, 0, 0.3
18410, 0, 0.3
1014, 0, 0.3
1510, 0, 0.3
16, 0, 0.3
609, 0, 0.3
2360, 0, 0.3
2098, 0, 0.3
176, 0, 0.3
2, 0, 0.3
696, 0, 0.3
13904, 0, 0.3
1422, 0, 0.3
1, 0, 0.3
27, 0, 0.3
17, 0, 0.3
69, 0, 0.3
2, 0, 0.3
109, 0, 0.3
117, 0, 0.3
127, 0, 0.3
2, 0, 0.3
556, 0, 0.3
60, 0, 0.3
221, 0, 0.3
1209, 0, 0.3
34, 0, 0.3
95, 0, 0.3
3, 0, 0.3
23, 0, 0.3
6152, 0, 0.3
5, 0, 0.3
833, 0, 0.3
56, 0, 0.3
2334, 0, 0.3
336, 0, 0.3
711, 0, 0.3
669, 0, 0.3
273, 0, 0.3
3, 0, 0.3
762, 0, 0.3
112, 0, 0.3
24, 0, 0.3
0, 0, 0.3
225, 0, 0.3
3, 0, 0.3
32, 0, 0.3
0, 0, 0.3
466, 0, 0.3
1028, 0, 0.3
40, 0, 0.3
4, 0, 0.3
7, 0, 0.3
334, 0, 0.3
225, 0, 0.3
5, 0, 0.3
1126, 0, 0.3
15183, 0, 0.3
11, 0, 0.3
48, 0, 0.3
6739, 0, 0.3
313, 0, 0.3
19, 0, 0.3
762, 0, 0.3
0, 0, 0.3
4708, 0, 0.3
242, 0, 0.3
273, 0, 0.3
3, 0, 0.3
0, 0, 0.3
3897, 0, 0.3
241, 0, 0.3
177, 0, 0.3
5, 0, 0.3
69, 0, 0.3
198, 0, 0.3
302, 0, 0.3
2, 0, 0.3
109, 0, 0.3
8, 0, 0.3
3436, 0, 0.3
5, 0, 0.3
4, 0, 0.3
993, 0, 0.3
1276, 0, 0.3
6, 0, 0.3
328, 0, 0.3
7, 0, 0.3
8245, 0, 0.3
55, 0, 0.3
407, 0, 0.3
2, 0, 0.3
15, 0, 0.3
750, 0, 0.3
44, 0, 0.3
1704, 0, 0.3
0, 0, 0.3
20, 0, 0.3
12, 0, 0.3
659, 0, 0.3
597, 0, 0.3
1, 0, 0.3
0, 0, 0.3
491, 0, 0.3
184, 0, 0.3
12, 0, 0.3
1298, 0, 0.3
9, 0, 0.3
12, 0, 0.3
18, 0, 0.3
0, 0, 0.3
189, 0, 0.3
184, 0, 0.3
7, 0, 0.3
0, 0, 0.3
417, 0, 0.3
16938, 0, 0.3
452, 0, 0.3
2, 0, 0.3
109, 0, 0.3
7, 0, 0.3
9, 0, 0.3
10399, 0, 0.3
3819, 0, 0.3
1906, 0, 0.3
6, 0, 0.3
5, 0, 0.3
12, 0, 0.3
1492, 0, 0.3
45, 0, 0.3
1287, 0, 0.3
1087, 0, 0.3
6962, 0, 0.3
13, 0, 0.3
768, 0, 0.3
1172, 0, 0.3
2, 0, 0.3
0, 0, 0.3
3363, 0, 0.3
1, 0, 0.3
68, 0, 0.3
110, 0, 0.3
576, 0, 0.3
45, 0, 0.3
27, 0, 0.3
392, 0, 0.3
5622, 0, 0.3
12, 0, 0.3
176, 0, 0.3
2, 0, 0.3
79, 0, 0.3
13, 0, 0.3
23, 0, 0.3
148, 0, 0.3
10, 0, 0.3
0, 0, 0.3
5455, 0, 0.3
2425, 0, 0.3
31, 0, 0.3
4, 0, 0.3
152, 0, 0.3
587, 0, 0.3
7707, 0, 0.3
1, 0, 0.3
151, 0, 0.3
31, 0, 0.3
4, 0, 0.3
1909, 0, 0.3
7299, 0, 0.3
240, 0, 0.3
2, 0, 0.3
4846, 0, 0.3
5, 0, 0.3
60, 0, 0.3
19, 0, 0.3
159, 0, 0.3
4246, 0, 0.3
40, 0, 0.3
46, 0, 0.3
110, 0, 0.3
100, 0, 0.3
2, 0, 0.3
15, 0, 0.3
95, 0, 0.3
144, 0, 0.3
44, 0, 0.3
2502, 0, 0.3
2, 0, 0.3
9, 0, 0.3
6, 0, 0.3
10, 0, 0.3
698, 0, 0.3
19, 0, 0.3
1073, 0, 0.3
1289, 0, 0.3
13340, 0, 0.3
29, 0, 0.3
11312, 0, 0.3
15531, 0, 0.3
4491, 0, 0.3
417, 0, 0.3
9, 0, 0.3
6, 0, 0.3
4, 0, 0.3
1763, 0, 0.3
3, 0, 0.3
18526, 0, 0.3
663, 0, 0.3
1, 0, 0.3
2192, 0, 0.3
5, 0, 0.3
955, 0, 0.3
67, 0, 0.3
57, 0, 0.3
3, 0, 0.3
6, 0, 0.3
8, 0, 0.3
12, 0, 0.3
733, 0, 0.3
13, 0, 0.3
212, 0, 0.3
701, 0, 0.3
405, 0, 0.3
51, 0, 0.3
701, 0, 0.3
1404, 0, 0.3
2, 0, 0.3
93, 0, 0.3
34, 0, 0.3
1, 0, 0.3
10532, 0, 0.3
95, 0, 0.3
3909, 0, 0.3
0, 0, 0.3
6, 0, 0.3
12, 0, 0.3
1763, 0, 0.3
3, 0, 0.3
95, 0, 0.3
12858, 0, 0.3
772, 0, 0.3
47, 0, 0.3
87, 0, 0.3
5166, 0, 0.3
69, 0, 0.3
171, 0, 0.3
2, 0, 0.3
387, 0, 0.3
7, 0, 0.3
0, 0, 0.3
913, 0, 0.3
114, 0, 0.3
3, 0, 0.3
0, 0, 0.3
6208, 0, 0.3
39, 0, 0.3
47, 0, 0.3
0, 0, 0.3
660, 0, 0.3
98, 0, 0.3
710, 0, 0.3
419, 0, 0.3
4, 0, 0.3
3379, 0, 0.3
103, 0, 0.3
2047, 0, 0.3
62, 0, 0.3
25, 0, 0.3
490, 0, 0.3
34, 0, 0.3
139, 0, 0.3
2118, 0, 0.3
2176, 0, 0.3
414, 0, 0.3
2132, 0, 0.3
11, 0, 0.3
10406, 0, 0.3
471, 0, 0.3
17403, 0, 0.3
1097, 0, 0.3
2, 0, 0.3
23, 0, 0.3
9801, 0, 0.3
8910, 0, 0.3
103, 0, 0.3
116, 0, 0.3
22, 0, 0.3
625, 0, 0.3
1, 0, 0.3
578, 0, 0.3
172, 0, 0.3
849, 0, 0.3
2, 0, 0.3
10406, 0, 0.3
501, 0, 0.3
2031, 0, 0.3
192, 0, 0.3
21, 0, 0.3
12192, 0, 0.3
96, 0, 0.3
1390, 0, 0.3
1, 0, 0.3
153, 0, 0.3
57, 0, 0.3
11, 0, 0.3
815, 0, 0.3
1, 0, 0.3
18, 0, 0.3
2, 0, 0.3
1067, 0, 0.3
23, 0, 0.3
108, 0, 0.3
604, 0, 0.3
744, 0, 0.3
2, 0, 0.3
85, 0, 0.3
100, 0, 0.3
3584, 0, 0.3
1, 0, 0.3
